state,station,fiscal_year,note,value,station_name,group,subgroup
Alabama,"Tuscaloosa, Alabama",2019,,9323.0,Tuscaloosa,Alabama,Tuscaloosa
Alabama,"Birmingham, Alabama",2019,,37605.0,Birmingham,Alabama,Birmingham
Alabama,"Anniston, Alabama",2019,,4244.0,Anniston,Alabama,Anniston
Arizona,"Yuma, Arizona",2019,,4285.0,Yuma,Arizona,Yuma
Arizona,"Winslow, Arizona",2019,,4371.0,Winslow,Arizona,Winslow
Arizona,"Tucson, Arizona",2019,,25695.0,Tucson,Arizona,Tucson
Arizona,"Maricopa, Arizona",2019,,11194.0,Maricopa,Arizona,Maricopa
Arizona,"Kingman, Arizona",2019,,8691.0,Kingman,Arizona,Kingman
Arizona,"Flagstaff, Arizona",2019,,43453.0,Flagstaff,Arizona,Flagstaff
Arizona,"Benson, Arizona",2019,,1947.0,Benson,Arizona,Benson
Arkansas,"Walnut Ridge, Arkansas",2019,,2878.0,Walnut Ridge,Arkansas,Walnut Ridge
Arkansas,"Texarkana, Arkansas",2019,,5214.0,Texarkana,Arkansas,Texarkana
Arkansas,"Malvern, Arkansas",2019,,1598.0,Malvern,Arkansas,Malvern
Arkansas,"Little Rock, Arkansas",2019,,17755.0,Little Rock,Arkansas,Little Rock
Arkansas,"Hope, Arkansas",2019,,1579.0,Hope,Arkansas,Hope
Arkansas,"Arkadelphia, Arkansas",2019,,1389.0,Arkadelphia,Arkansas,Arkadelphia
California,"Sorrento Valley, California",2019,Service ended 10/8/18 within FY19.,463.0,Sorrento Valley,California,Sorrento Valley
California,"Carlsbad Village, California",2019,Service ended 10/8/18 within FY19.,160.0,Carlsbad Village,California,Carlsbad Village
California,"Wasco, California",2019,,39232.0,Wasco,California,Wasco
California,"Victorville, California",2019,,5501.0,Victorville,California,Victorville
California,"Ventura, California",2019,,83095.0,Ventura,California,Ventura
California,"Van Nuys, California",2019,,67522.0,Van Nuys,California,Van Nuys
California,"Turlock-Denair, California",2019,,32633.0,Turlock-Denair,California,Turlock-Denair
California,"Truckee, California",2019,,15104.0,Truckee,California,Truckee
California,"Suisun-Fairfield, California",2019,,128369.0,Suisun-Fairfield,California,Suisun-Fairfield
California,"Stockton (San Joaquin St.), California",2019,,276886.0,Stockton (San Joaquin St.),California,Stockton (San Joaquin St.)
California,"Stockton (Downtown), California",2019,,16517.0,Stockton (Downtown),California,Stockton (Downtown)
California,"Solana Beach, California",2019,,369414.0,Solana Beach,California,Solana Beach
California,"Simi Valley, California",2019,,46391.0,Simi Valley,California,Simi Valley
California,"Santa Clara (University), California",2019,,67887.0,Santa Clara (University),California,Santa Clara (University)
California,"Santa Barbara, California",2019,,317664.0,Santa Barbara,California,Santa Barbara
California,"Santa Ana, California",2019,,143020.0,Santa Ana,California,Santa Ana
California,"San Luis Obispo, California",2019,,72922.0,San Luis Obispo,California,San Luis Obispo
California,"San Juan Capistrano, California",2019,,194555.0,San Juan Capistrano,California,San Juan Capistrano
California,"San Jose, California",2019,,238638.0,San Jose,California,San Jose
California,"San Diego, California",2019,,652818.0,San Diego,California,San Diego
California,"San Diego-Old Town, California",2019,,362340.0,San Diego-Old Town,California,San Diego-Old Town
California,"San Clemente Pier, California",2019,,15753.0,San Clemente Pier,California,San Clemente Pier
California,"San Bernardino, California",2019,,10275.0,San Bernardino,California,San Bernardino
California,"Salinas, California",2019,,19965.0,Salinas,California,Salinas
California,"Sacramento, California",2019,,1100550.0,Sacramento,California,Sacramento
California,"Roseville, California",2019,,39289.0,Roseville,California,Roseville
California,"Rocklin, California",2019,,17199.0,Rocklin,California,Rocklin
California,"Riverside, California",2019,,10973.0,Riverside,California,Riverside
California,"Richmond, California",2019,,291270.0,Richmond,California,Richmond
California,"Redding, California",2019,,10135.0,Redding,California,Redding
California,"Pomona, California",2019,,1607.0,Pomona,California,Pomona
California,"Paso Robles, California",2019,,11808.0,Paso Robles,California,Paso Robles
California,"Palm Springs, California",2019,,3045.0,Palm Springs,California,Palm Springs
California,"Oxnard, California",2019,,91436.0,Oxnard,California,Oxnard
California,"Ontario, California",2019,,4077.0,Ontario,California,Ontario
California,"Oceanside, California",2019,,258266.0,Oceanside,California,Oceanside
California,"Oakland, California",2019,,396640.0,Oakland,California,Oakland
California,"Oakland Coliseum, California",2019,,92730.0,Oakland Coliseum,California,Oakland Coliseum
California,"Needles, California",2019,,8641.0,Needles,California,Needles
California,"Moorpark, California",2019,,17539.0,Moorpark,California,Moorpark
California,"Modesto, California",2019,,116342.0,Modesto,California,Modesto
California,"Merced, California",2019,,133311.0,Merced,California,Merced
California,"Martinez, California",2019,,352068.0,Martinez,California,Martinez
California,"Madera, California",2019,,27591.0,Madera,California,Madera
California,"Los Angeles, California",2019,,1413006.0,Los Angeles,California,Los Angeles
California,"Lompoc-Surf, California",2019,,6610.0,Lompoc-Surf,California,Lompoc-Surf
California,"Lodi, California",2019,,11285.0,Lodi,California,Lodi
California,"Irvine, California",2019,,347262.0,Irvine,California,Irvine
California,"Hayward, California",2019,,70383.0,Hayward,California,Hayward
California,"Hanford, California",2019,,181209.0,Hanford,California,Hanford
