state,station,fiscal_year,note,value,station_name,group,subgroup
Alabama,"Tuscaloosa, Alabama",2018,,10228.0,Tuscaloosa,Alabama,Tuscaloosa
Alabama,"Birmingham, Alabama",2018,,40585.0,Birmingham,Alabama,Birmingham
Alabama,"Anniston, Alabama",2018,,3833.0,Anniston,Alabama,Anniston
Arizona,"Williams Junction, Arizona",2018,Service discontinued as of 1/1/18,2032.0,Williams Junction,Arizona,Williams Junction
Arizona,"Yuma, Arizona",2018,,4525.0,Yuma,Arizona,Yuma
Arizona,"Winslow, Arizona",2018,,4345.0,Winslow,Arizona,Winslow
Arizona,"Tucson, Arizona",2018,,28183.0,Tucson,Arizona,Tucson
Arizona,"Maricopa, Arizona",2018,,11744.0,Maricopa,Arizona,Maricopa
Arizona,"Kingman, Arizona",2018,,9065.0,Kingman,Arizona,Kingman
Arizona,"Flagstaff, Arizona",2018,,43421.0,Flagstaff,Arizona,Flagstaff
Arizona,"Benson, Arizona",2018,,1939.0,Benson,Arizona,Benson
Arkansas,"Walnut Ridge, Arkansas",2018,,3421.0,Walnut Ridge,Arkansas,Walnut Ridge
Arkansas,"Texarkana, Arkansas",2018,,6133.0,Texarkana,Arkansas,Texarkana
Arkansas,"Malvern, Arkansas",2018,,1693.0,Malvern,Arkansas,Malvern
Arkansas,"Little Rock, Arkansas",2018,,19406.0,Little Rock,Arkansas,Little Rock
Arkansas,"Hope, Arkansas",2018,,1650.0,Hope,Arkansas,Hope
Arkansas,"Arkadelphia, Arkansas",2018,,1433.0,Arkadelphia,Arkansas,Arkadelphia
California,"Encinitas, California",2018,"Service ended on 10/9/17, during Fiscal 2018",122.0,Encinitas,California,Encinitas
California,"Carlsbad Poinsettia, California",2018,"Service ended on 10/9/17, during Fiscal 2018",120.0,Carlsbad Poinsettia,California,Carlsbad Poinsettia
California,"Fairfield-Vacaville, California",2018,"Service added on 11/13/17, during Fiscal 2018",53375.0,Fairfield-Vacaville,California,Fairfield-Vacaville
California,"Stockton (San Joaquin St.), California",2018,San Joaquin St.,289116.0,Stockton (San Joaquin St.),California,Stockton (San Joaquin St.)
California,"Stockton (Downtown), California",2018,Downtown,24602.0,Stockton (Downtown),California,Stockton (Downtown)
California,"Wasco, California",2018,,36559.0,Wasco,California,Wasco
California,"Victorville, California",2018,,5911.0,Victorville,California,Victorville
California,"Ventura, California",2018,,91741.0,Ventura,California,Ventura
California,"Van Nuys, California",2018,,74209.0,Van Nuys,California,Van Nuys
California,"Turlock-Denair, California",2018,,30492.0,Turlock-Denair,California,Turlock-Denair
California,"Truckee, California",2018,,15251.0,Truckee,California,Truckee
California,"Suisun-Fairfield, California",2018,,140394.0,Suisun-Fairfield,California,Suisun-Fairfield
California,"Sorrento Valley, California",2018,,21413.0,Sorrento Valley,California,Sorrento Valley
California,"Solana Beach, California",2018,,388823.0,Solana Beach,California,Solana Beach
California,"Simi Valley, California",2018,,43456.0,Simi Valley,California,Simi Valley
California,"Santa Clara (University), California",2018,,56127.0,Santa Clara (University),California,Santa Clara (University)
California,"Santa Barbara, California",2018,,365077.0,Santa Barbara,California,Santa Barbara
California,"Santa Ana, California",2018,,191609.0,Santa Ana,California,Santa Ana
California,"San Luis Obispo, California",2018,,70090.0,San Luis Obispo,California,San Luis Obispo
California,"San Juan Capistrano, California",2018,,237776.0,San Juan Capistrano,California,San Juan Capistrano
California,"San Jose, California",2018,,230387.0,San Jose,California,San Jose
California,"San Diego, California",2018,,699430.0,San Diego,California,San Diego
California,"San Diego-Old Town, California",2018,,350518.0,San Diego-Old Town,California,San Diego-Old Town
California,"San Clemente Pier, California",2018,,14592.0,San Clemente Pier,California,San Clemente Pier
California,"San Bernardino, California",2018,,10861.0,San Bernardino,California,San Bernardino
California,"Salinas, California",2018,,19242.0,Salinas,California,Salinas
California,"Sacramento, California",2018,,1089223.0,Sacramento,California,Sacramento
California,"Roseville, California",2018,,38852.0,Roseville,California,Roseville
California,"Rocklin, California",2018,,16918.0,Rocklin,California,Rocklin
California,"Riverside, California",2018,,11862.0,Riverside,California,Riverside
California,"Richmond, California",2018,,289928.0,Richmond,California,Richmond
California,"Redding, California",2018,,9822.0,Redding,California,Redding
California,"Pomona, California",2018,,1540.0,Pomona,California,Pomona
California,"Paso Robles, California",2018,,10769.0,Paso Robles,California,Paso Robles
California,"Palm Springs, California",2018,,2925.0,Palm Springs,California,Palm Springs
California,"Oxnard, California",2018,,103074.0,Oxnard,California,Oxnard
California,"Ontario, California",2018,,4655.0,Ontario,California,Ontario
California,"Oceanside, California",2018,,432838.0,Oceanside,California,Oceanside
California,"Oakland, California",2018,,388533.0,Oakland,California,Oakland
California,"Oakland Coliseum, California",2018,,87842.0,Oakland Coliseum,California,Oakland Coliseum
California,"Needles, California",2018,,9124.0,Needles,California,Needles
California,"Moorpark, California",2018,,18298.0,Moorpark,California,Moorpark
California,"Modesto, California",2018,,112292.0,Modesto,California,Modesto
California,"Merced, California",2018,,126793.0,Merced,California,Merced
California,"Martinez, California",2018,,346051.0,Martinez,California,Martinez
California,"Madera, California",2018,,28384.0,Madera,California,Madera
California,"Los Angeles, California",2018,,1717405.0,Los Angeles,California,Los Angeles
California,"Lompoc-Surf, California",2018,,5946.0,Lompoc-Surf,California,Lompoc-Surf
California,"Lodi, California",2018,,9278.0,Lodi,California,Lodi
California,"Irvine, California",2018,,438553.0,Irvine,California,Irvine
California,"Hayward, California",2018,,57815.0,Hayward,California,Hayward
California,"Hanford, California",2018,,190403.0,Hanford,California,Hanford
California,"Guadalupe-Santa Maria, California",2018,,8706.0,Guadalupe-Santa Maria,California,Guadalupe-Santa Maria
California,"Grover Beach, California",2018,,12447.0,Grover Beach,California,Grover Beach
California,"Great America (Santa Clara), California",2018,,176925.0,Great America (Santa Clara),California,Great America (Santa Clara)
California,"Goleta, California",2018,,108414.0,Goleta,California,Goleta
California,"Glendale, California",2018,,43351.0,Glendale,California,Glendale
California,"Fullerton, California",2018,,304880.0,Fullerton,California,Fullerton
California,"Fresno, California",2018,,377709.0,Fresno,California,Fresno
California,"Fremont, California",2018,,44371.0,Fremont,California,Fremont
California,"Emeryville, California",2018,,595017.0,Emeryville,California,Emeryville
California,"Dunsmuir, California",2018,,4654.0,Dunsmuir,California,Dunsmuir
California,"Davis, California",2018,,390060.0,Davis,California,Davis
California,"Corcoran, California",2018,,24646.0,Corcoran,California,Corcoran
California,"Colfax, California",2018,,5658.0,Colfax,California,Colfax
California,"Chico, California",2018,,10414.0,Chico,California,Chico
California,"Chatsworth, California",2018,,62354.0,Chatsworth,California,Chatsworth
California,"Carpinteria, California",2018,,49813.0,Carpinteria,California,Carpinteria
California,"Carlsbad Village, California",2018,,9904.0,Carlsbad Village,California,Carlsbad Village
California,"Camarillo, California",2018,,54252.0,Camarillo,California,Camarillo
California,"Burbank, California",2018,,62478.0,Burbank,California,Burbank
California,"Berkeley, California",2018,,173579.0,Berkeley,California,Berkeley
California,"Barstow, California",2018,,3400.0,Barstow,California,Barstow
California,"Bakersfield, California",2018,,442023.0,Bakersfield,California,Bakersfield
California,"Auburn, California",2018,,14243.0,Auburn,California,Auburn
California,"Antioch-Pittsburg, California",2018,,35345.0,Antioch-Pittsburg,California,Antioch-Pittsburg
California,"Anaheim, California",2018,,281379.0,Anaheim,California,Anaheim
Colorado,"Winter Park-Fraser, Colorado",2018,,10006.0,Winter Park-Fraser,Colorado,Winter Park-Fraser
Colorado,"Winter Park Resort (seasonal), Colorado",2018,,13033.0,Winter Park Resort (seasonal),Colorado,Winter Park Resort (seasonal)
Colorado,"Trinidad, Colorado",2018,,5635.0,Trinidad,Colorado,Trinidad
Colorado,"Lamar, Colorado",2018,,1588.0,Lamar,Colorado,Lamar
Colorado,"La Junta, Colorado",2018,,7373.0,La Junta,Colorado,La Junta
Colorado,"Grand Junction, Colorado",2018,,32540.0,Grand Junction,Colorado,Grand Junction
Colorado,"Granby, Colorado",2018,,5034.0,Granby,Colorado,Granby
Colorado,"Glenwood Springs, Colorado",2018,,44430.0,Glenwood Springs,Colorado,Glenwood Springs
Colorado,"Fort Morgan, Colorado",2018,,3445.0,Fort Morgan,Colorado,Fort Morgan
Colorado,"Denver, Colorado",2018,,143986.0,Denver,Colorado,Denver
Connecticut,"New Haven State Street, Connecticut",2018,Service began 6/18,117.0,New Haven State Street,Connecticut,New Haven State Street
Connecticut,"Windsor, Connecticut",2018,,11091.0,Windsor,Connecticut,Windsor
Connecticut,"Windsor Locks, Connecticut",2018,,18333.0,Windsor Locks,Connecticut,Windsor Locks
Connecticut,"Wallingford, Connecticut",2018,,9555.0,Wallingford,Connecticut,Wallingford
Connecticut,"Stamford, Connecticut",2018,,416315.0,Stamford,Connecticut,Stamford
Connecticut,"Old Saybrook, Connecticut",2018,,67501.0,Old Saybrook,Connecticut,Old Saybrook
Connecticut,"New London, Connecticut",2018,,161111.0,New London,Connecticut,New London
Connecticut,"New Haven, Connecticut",2018,,697603.0,New Haven,Connecticut,New Haven
Connecticut,"Mystic, Connecticut",2018,,28017.0,Mystic,Connecticut,Mystic
Connecticut,"Meriden, Connecticut",2018,,16495.0,Meriden,Connecticut,Meriden
Connecticut,"Hartford, Connecticut",2018,,150611.0,Hartford,Connecticut,Hartford
Connecticut,"Bridgeport, Connecticut",2018,,90174.0,Bridgeport,Connecticut,Bridgeport
Connecticut,"Berlin, Connecticut",2018,,16219.0,Berlin,Connecticut,Berlin
Delaware,"Wilmington, Delaware",2018,,702150.0,Wilmington,Delaware,Wilmington
Delaware,"Newark, Delaware",2018,,13432.0,Newark,Delaware,Newark
District of Columbia,"Washington Union Station, District of Columbia",2018,,5197237.0,Washington Union Station,District of Columbia,Washington Union Station
Florida,"Winter Park, Florida",2018,,25844.0,Winter Park,Florida,Winter Park
Florida,"Winter Haven, Florida",2018,,20503.0,Winter Haven,Florida,Winter Haven
Florida,"West Palm Beach, Florida",2018,,53974.0,West Palm Beach,Florida,West Palm Beach
Florida,"Tampa, Florida",2018,,108783.0,Tampa,Florida,Tampa
Florida,"Sebring, Florida",2018,,13847.0,Sebring,Florida,Sebring
Florida,"Sanford (Auto Train Station), Florida",2018,,224812.0,Sanford (Auto Train Station),Florida,Sanford (Auto Train Station)
Florida,"Palatka, Florida",2018,,11598.0,Palatka,Florida,Palatka
Florida,"Orlando, Florida",2018,,127326.0,Orlando,Florida,Orlando
Florida,"Okeechobee, Florida",2018,,3988.0,Okeechobee,Florida,Okeechobee
Florida,"Miami, Florida",2018,,64729.0,Miami,Florida,Miami
Florida,"Lakeland, Florida",2018,,18924.0,Lakeland,Florida,Lakeland
Florida,"Kissimmee, Florida",2018,,35028.0,Kissimmee,Florida,Kissimmee
Florida,"Jacksonville, Florida",2018,,66471.0,Jacksonville,Florida,Jacksonville
Florida,"Hollywood, Florida",2018,,22592.0,Hollywood,Florida,Hollywood
Florida,"Fort Lauderdale, Florida",2018,,40838.0,Fort Lauderdale,Florida,Fort Lauderdale
Florida,"Delray Beach, Florida",2018,,13643.0,Delray Beach,Florida,Delray Beach
Florida,"Deland, Florida",2018,,20677.0,Deland,Florida,Deland
Florida,"Deerfield Beach, Florida",2018,,22230.0,Deerfield Beach,Florida,Deerfield Beach
Georgia,"Toccoa, Georgia",2018,,2324.0,Toccoa,Georgia,Toccoa
Georgia,"Savannah, Georgia",2018,,53769.0,Savannah,Georgia,Savannah
Georgia,"Jesup, Georgia",2018,,9461.0,Jesup,Georgia,Jesup
Georgia,"Gainesville, Georgia",2018,,5032.0,Gainesville,Georgia,Gainesville
Georgia,"Atlanta, Georgia",2018,,72197.0,Atlanta,Georgia,Atlanta
Idaho,"Sandpoint, Idaho",2018,,7166.0,Sandpoint,Idaho,Sandpoint
Illinois,"Summit, Illinois",2018,,15816.0,Summit,Illinois,Summit
Illinois,"Springfield, Illinois",2018,,168969.0,Springfield,Illinois,Springfield
Illinois,"Rantoul, Illinois",2018,,4999.0,Rantoul,Illinois,Rantoul
Illinois,"Quincy, Illinois",2018,,37282.0,Quincy,Illinois,Quincy
